augmentation_couple,augmentation_1,augmentation_2,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,average
Scaling_Magnitude Warp,Scaling,Magnitude Warp,0.8504601120948792,0.8837506771087646,0.8338445425033569,0.9003322124481201,0.9002812504768372,0.800256073474884,0.8669396042823792,0.8502687215805054,0.8669736385345459,0.8169482946395874,0.8570054769515991
Scaling_Random Sampling,Scaling,Random Sampling,0.9169010519981384,0.9168797731399536,0.8503453731536865,0.950140655040741,0.9169859290122986,0.950140655040741,0.8837803602218628,0.9004594087600708,0.8672114610671997,0.9169859290122986,0.9069830179214478
Scaling_Flip,Scaling,Flip,0.9667859077453613,0.9004340171813965,0.9667519330978394,0.8836911916732788,0.9004848003387451,0.9169222712516785,0.950127899646759,0.9335038661956787,0.9169222712516785,0.8671435713768005,0.9202768206596375
Scaling_Drop,Scaling,Drop,0.9002047181129456,0.9169010519981384,0.8837209343910217,0.7675606608390808,0.8837803602218628,0.9168372750282288,0.8838989734649658,0.8836614489555359,0.900357723236084,0.8504983186721802,0.8787422180175781
Scaling_Time Warp,Scaling,Time Warp,0.8835721611976624,0.8338446021080017,0.9002557396888733,0.8836911916732788,0.9002812504768372,0.9169010519981384,0.8671435713768005,0.9168585538864136,0.9169010519981384,0.8836911916732788,0.890313982963562
Scaling_Permutation,Scaling,Permutation,0.9169010519981384,0.950178861618042,0.9003322124481201,0.8838099837303162,0.8671096563339233,0.9667519330978394,0.9169434905052185,0.8505365252494812,0.8837803602218628,0.9003322124481201,0.9036676287651062
Scaling_Negation,Scaling,Negation,0.8670417070388794,0.8835721611976624,0.88360196352005,0.900306761264801,0.8836614489555359,0.9168797731399536,0.8670756816864014,0.9168372750282288,0.9002812504768372,0.9002812504768372,0.8919538259506226
Scaling_Channel_Shuffle,Scaling,Channel_Shuffle,0.8340989947319031,0.8670756816864014,0.8504219055175781,0.883631706237793,0.8173691034317017,0.8171823024749756,0.8504983186721802,0.8171823024749756,0.8338021039962769,0.817088782787323,0.8388351202011108
Scaling_Noise+Scaling,Scaling,Noise+Scaling,0.900306761264801,0.9335378408432007,0.9003831148147583,0.8838692903518677,0.9004340171813965,0.8671775460243225,0.8836911916732788,0.9003576636314392,0.8672453165054321,0.8338021039962769,0.8870804905891418
Scaling_Mag_warp+Noise,Scaling,Mag_warp+Noise,0.9003831148147583,0.8673469424247742,0.8175554871559143,0.8177415132522583,0.8672114610671997,0.8670076727867126,0.9004340171813965,0.8839285969734192,0.8505365252494812,0.9002302289009094,0.8672375679016113
Scaling_scaling+flip,Scaling,scaling+flip,0.900306761264801,0.9335378408432007,0.9667689204216003,0.88360196352005,0.9501661062240601,1.0,0.933639645576477,0.9169859290122986,0.9335718154907227,0.9335718154907227,0.9352151155471802
Magnitude Warp_Noise,Magnitude Warp,Noise,0.9169010519981384,0.8836614489555359,0.8836911916732788,0.9170283079147339,0.900357723236084,0.9004594087600708,0.8672114610671997,0.8670756816864014,0.900306761264801,0.8671774864196777,0.8903871774673462
Magnitude Warp_Scaling,Magnitude Warp,Scaling,0.9335208535194397,0.9002302289009094,0.9335208535194397,0.8172290325164795,0.8336319327354431,0.8670076727867126,0.9004085659980774,0.8836614489555359,0.9168585538864136,0.900306761264801,0.8886376619338989
Magnitude Warp_Magnitude Warp,Magnitude Warp,Magnitude Warp,0.8670076727867126,0.8672792315483093,0.9335378408432007,0.9168797731399536,0.8670076727867126,0.8670756816864014,0.8670076727867126,0.900357723236084,0.8670756816864014,0.9169647693634033,0.8870193362236023
Magnitude Warp_Random Sampling,Magnitude Warp,Random Sampling,0.8176950216293335,0.8837506771087646,0.8673469424247742,0.8505365252494812,0.9335718154907227,0.8504983186721802,0.8839285969734192,0.8342682123184204,0.8503453731536865,0.9004340171813965,0.8672374486923218
Magnitude Warp_Flip,Magnitude Warp,Flip,0.8506128787994385,0.9003831148147583,0.9335887432098389,0.8338870406150818,0.9169010519981384,0.8671096563339233,0.9004085659980774,0.9335378408432007,0.8340142965316772,0.9002812504768372,0.8870724439620972
Magnitude Warp_Drop,Magnitude Warp,Drop,0.7670847177505493,0.8176020383834839,0.8341413736343384,0.8339294791221619,0.8504983186721802,0.8672453165054321,0.8341836929321289,0.8672453165054321,0.8674145936965942,0.8505747318267822,0.8389919400215149
Magnitude Warp_Time Warp,Magnitude Warp,Time Warp,0.9169010519981384,0.883512556552887,0.9501661062240601,0.9168585538864136,0.8338446021080017,0.9335208535194397,0.8671096563339233,0.850307047367096,0.9002812504768372,0.8835721611976624,0.8936074376106262
Magnitude Warp_Permutation,Magnitude Warp,Permutation,0.9335718154907227,0.9667519330978394,0.8836911916732788,0.8173691034317017,0.8838100433349609,0.9168585538864136,0.8836614489555359,0.8338445425033569,0.9169435501098633,0.9169435501098633,0.895344614982605
Magnitude Warp_Negation,Magnitude Warp,Negation,0.8670417070388794,0.9170071482658386,0.9169859290122986,0.9003322124481201,0.9170283079147339,0.9004340171813965,0.8508033752441406,0.8670756816864014,0.900306761264801,0.8836911916732788,0.8920705914497375
Magnitude Warp_Channel_Shuffle,Magnitude Warp,Channel_Shuffle,0.8504219055175781,0.8506510257720947,0.8504601120948792,0.8673130869865417,0.8340142965316772,0.8671774864196777,0.8838396668434143,0.8505365252494812,0.8671774864196777,0.8508414030075073,0.8572432398796082
Magnitude Warp_Noise+Scaling,Magnitude Warp,Noise+Scaling,0.9004594087600708,0.8839877843856812,0.883631706237793,0.9002557396888733,0.8506128787994385,0.8838396668434143,0.8341836333274841,0.9170495271682739,0.9002557396888733,0.9170071482658386,0.8871282339096069
Magnitude Warp_Mag_warp+Noise,Magnitude Warp,Mag_warp+Noise,0.9005101919174194,0.9004340171813965,0.9335887432098389,0.9002812504768372,0.900306761264801,0.9003831148147583,0.9169435501098633,0.850307047367096,0.9335378408432007,0.9335378408432007,0.9069830179214478
Magnitude Warp_scaling+flip,Magnitude Warp,scaling+flip,0.8506891131401062,0.8837209343910217,0.9336057305335999,0.933486819267273,0.8838396668434143,0.9335208535194397,0.9334357380867004,0.8672453165054321,0.9335548281669617,0.9003322124481201,0.9053431749343872
Random Sampling_Noise,Random Sampling,Noise,0.8505747318267822,0.8837209343910217,0.8503836393356323,0.8671096563339233,0.8338021039962769,0.8173691034317017,0.7676200270652771,0.8503453731536865,0.8671774864196777,0.8836911916732788,0.8471794128417969
Random Sampling_Scaling,Random Sampling,Scaling,0.9169010519981384,0.9169647693634033,0.9169222712516785,0.8837803602218628,0.8671096563339233,0.9169222712516785,0.9169647693634033,0.9169222712516785,0.9004340171813965,0.9501533508300781,0.9103075265884399
Random Sampling_Magnitude Warp,Random Sampling,Magnitude Warp,0.9169647693634033,0.8339719176292419,0.9169222712516785,0.8504983186721802,0.9335718154907227,0.9169010519981384,0.9004340171813965,0.8836614489555359,0.9170283079147339,0.8837506175041199,0.8953704833984375
Random Sampling_Random Sampling,Random Sampling,Random Sampling,0.9668028354644775,0.9335208535194397,0.9334527850151062,0.9336057305335999,0.9501661062240601,0.950127899646759,0.9169859290122986,0.9335378408432007,0.9667519330978394,0.9168797731399536,0.940183162689209
Random Sampling_Flip,Random Sampling,Flip,0.9003322124481201,0.7517188787460327,0.8670756816864014,0.8837209343910217,0.8836614489555359,0.950178861618042,0.8837803602218628,0.9003322124481201,0.8339719176292419,0.900306761264801,0.8755079507827759
Random Sampling_Drop,Random Sampling,Drop,0.9335378408432007,0.8838396668434143,0.9004085659980774,0.9336057305335999,0.9170071482658386,0.9169859290122986,0.8505747318267822,0.9003576636314392,0.9501533508300781,0.8171823024749756,0.9003653526306152
Random Sampling_Time Warp,Random Sampling,Time Warp,0.9002812504768372,0.9002812504768372,0.9168585538864136,0.8836911916732788,0.9002557396888733,0.8835423588752747,0.9501661062240601,0.9001791477203369,0.9168797731399536,0.9004340171813965,0.9052570462226868
Random Sampling_Permutation,Random Sampling,Permutation,0.8835423588752747,0.9169647097587585,0.8172757625579834,0.8172290325164795,0.8504601120948792,0.8837506175041199,0.900306761264801,0.8835721611976624,0.88360196352005,0.883780300617218,0.8720483779907227
Random Sampling_Negation,Random Sampling,Negation,0.9002302289009094,0.950127899646759,0.9833844304084778,0.9003831148147583,0.9335378408432007,0.9667519330978394,0.9833801984786987,0.9501661062240601,0.950127899646759,0.9169647693634033,0.9435054063796997
Random Sampling_Channel_Shuffle,Random Sampling,Channel_Shuffle,0.88360196352005,0.9002302289009094,0.9169435501098633,0.933469831943512,0.8670076727867126,0.8338445425033569,0.9169859290122986,0.9169647693634033,0.883512556552887,0.9335208535194397,0.8986082077026367
Random Sampling_Noise+Scaling,Random Sampling,Noise+Scaling,0.9334186911582947,0.950178861618042,0.9169859290122986,0.9667773842811584,0.8834528923034668,0.9001791477203369,0.8835721611976624,0.8668714761734009,0.9169859290122986,0.9502297043800354,0.9168651700019836
Random Sampling_Mag_warp+Noise,Random Sampling,Mag_warp+Noise,0.8671436309814453,0.9335378408432007,0.9169859290122986,0.8503836393356323,0.8670756816864014,0.8836911916732788,0.8670756816864014,0.9003322124481201,0.8671774864196777,0.9501533508300781,0.8903557062149048
Random Sampling_scaling+flip,Random Sampling,scaling+flip,0.9002302289009094,0.8835423588752747,0.9168585538864136,0.9335208535194397,0.950127899646759,0.9169859290122986,0.9170283079147339,0.9335718154907227,0.8670417070388794,0.9002302289009094,0.9119137525558472
Flip_Noise,Flip,Noise,0.900306761264801,0.916815996170044,0.9003831148147583,0.8171823024749756,0.9003576636314392,0.9335887432098389,0.8671096563339233,0.8337170481681824,0.9169647693634033,0.8173224329948425,0.8803747892379761
Flip_Scaling,Flip,Scaling,0.8836911916732788,0.8341413736343384,0.9003322124481201,0.8840173482894897,0.9170706868171692,0.9335378408432007,0.8670756816864014,0.9170071482658386,0.9003831148147583,0.9169647693634033,0.895422101020813
Flip_Magnitude Warp,Flip,Magnitude Warp,0.9501533508300781,0.9501661062240601,0.9667859077453613,0.9335378408432007,0.9168585538864136,0.9501533508300781,0.9501533508300781,0.9501661062240601,0.9170071482658386,0.9667689204216003,0.945175051689148
Flip_Random Sampling,Flip,Random Sampling,0.8669396042823792,0.950127899646759,0.9002812504768372,0.9168797731399536,0.8670756816864014,0.933469831943512,0.883631706237793,0.8834826946258545,0.9002812504768372,0.9335378408432007,0.9035707712173462
Flip_Flip,Flip,Flip,0.9169647693634033,0.9170706868171692,0.8504601120948792,0.8507272005081177,0.9169647693634033,0.900306761264801,0.8504601120948792,0.9169222712516785,0.9004594087600708,0.8669736385345459,0.8887310028076172
Flip_Drop,Flip,Drop,0.8672114610671997,0.8339294791221619,0.8671774864196777,0.8173224329948425,0.8338870406150818,0.8171823024749756,0.8670756816864014,0.7843286991119385,0.8504601120948792,0.7678571343421936,0.8306431770324707
Flip_Time Warp,Flip,Time Warp,0.8338446021080017,0.8671096563339233,0.9003831148147583,0.8337170481681824,0.8502687215805054,0.8337170481681824,0.8340989947319031,0.9169647693634033,0.8171823024749756,0.8005625009536743,0.8487849235534668
Flip_Permutation,Flip,Permutation,0.8671774864196777,0.8671436309814453,0.9169647693634033,0.8671436309814453,0.8004604578018188,0.8506891131401062,0.8506891131401062,0.900357723236084,0.88360196352005,0.8339294791221619,0.8638156652450562
Flip_Negation,Flip,Negation,0.900153636932373,0.950178861618042,0.9003831148147583,0.9335548281669617,0.8669396042823792,0.9169435501098633,0.950127899646759,0.8835721611976624,0.916815996170044,0.9170495271682739,0.9135719537734985
Flip_Channel_Shuffle,Flip,Channel_Shuffle,0.88360196352005,0.8505747318267822,0.9002812504768372,0.900357723236084,0.9169010519981384,0.9168797731399536,0.8506128787994385,0.9168372750282288,0.9003576636314392,0.933469831943512,0.8969873189926147
Flip_Noise+Scaling,Flip,Noise+Scaling,0.8339719176292419,0.8670756816864014,0.9004085659980774,0.8837209343910217,0.9003831148147583,0.8343104720115662,0.9335038661956787,0.8340566754341125,0.8672453165054321,0.8837209343910217,0.8738397359848022
Flip_Mag_warp+Noise,Flip,Mag_warp+Noise,0.900306761264801,0.9004340171813965,0.9335378408432007,0.9335548281669617,0.8837209343910217,0.9003322124481201,0.9335718154907227,0.8671436309814453,0.9169010519981384,0.8671774864196777,0.9036680459976196
Flip_scaling+flip,Flip,scaling+flip,0.9169010519981384,0.9169435501098633,0.9335038661956787,0.950140655040741,0.8501536846160889,0.883631706237793,0.9168372750282288,0.933469831943512,0.916815996170044,0.9169435501098633,0.9135341644287109
Drop_Noise,Drop,Noise,0.9003322124481201,0.8670076727867126,0.9335038661956787,0.8835423588752747,0.9169647693634033,0.9002812504768372,0.8337595462799072,0.8502687215805054,0.8837506771087646,0.883631706237793,0.8853042721748352
Drop_Scaling,Drop,Scaling,0.9001791477203369,0.9667519330978394,0.9501533508300781,0.883631706237793,0.88360196352005,0.8501920700073242,0.8836911916732788,0.9335038661956787,0.9334697723388672,0.8834528923034668,0.9068628549575806
Drop_Magnitude Warp,Drop,Magnitude Warp,0.8003582954406738,0.8504983186721802,0.833759605884552,0.8505747318267822,0.8672114610671997,0.8836911916732788,0.9004340171813965,0.9501661062240601,0.833759605884552,0.8010203838348389,0.8571473956108093
Drop_Random Sampling,Drop,Random Sampling,0.7838321924209595,0.8838693499565125,0.8836911916732788,0.8339719176292419,0.8504601120948792,0.8004604578018188,0.8672114610671997,0.8672114610671997,0.9002557396888733,0.8672453165054321,0.8538209199905396
Drop_Flip,Drop,Flip,0.9003831148147583,0.8838396668434143,0.8672792315483093,0.8672114610671997,0.9169435501098633,0.8836911916732788,0.8671096563339233,0.8341413736343384,0.8837506175041199,0.9003322124481201,0.8804681897163391
Drop_Drop,Drop,Drop,0.9168585538864136,0.8836614489555359,0.7001537084579468,0.8671774864196777,0.8340566754341125,0.8506891131401062,0.9003831148147583,0.8671774864196777,0.8837209343910217,0.9169222712516785,0.8620800971984863
Drop_Time Warp,Drop,Time Warp,0.8338445425033569,0.9169010519981384,0.9169435501098633,0.9169435501098633,0.8672792315483093,0.8672792315483093,0.8670076727867126,0.9335038661956787,0.8671775460243225,0.8506510257720947,0.8837531208992004
Drop_Permutation,Drop,Permutation,0.9168797731399536,0.8504219055175781,0.9169010519981384,0.8836911916732788,0.883631706237793,0.8670417070388794,0.8338445425033569,0.8669736385345459,0.883631706237793,0.8669736385345459,0.8769990801811218
Drop_Negation,Drop,Negation,0.9170706868171692,0.883631706237793,0.9168797731399536,0.8338021039962769,0.883512556552887,0.8669736385345459,0.8505365252494812,0.883631706237793,0.8670756816864014,0.8837803602218628,0.8786894679069519
Drop_Channel_Shuffle,Drop,Channel_Shuffle,0.9667689204216003,0.9168797731399536,0.9003322124481201,0.9003831148147583,0.8671774864196777,0.9003322124481201,0.9334697723388672,0.9335548281669617,0.9169010519981384,0.9501533508300781,0.9185951948165894
Drop_Noise+Scaling,Drop,Noise+Scaling,0.8336319327354431,0.8837209343910217,0.8670417070388794,0.950140655040741,0.8670417070388794,0.8672114610671997,0.9002302289009094,0.8504983186721802,0.9335208535194397,0.9003831148147583,0.8853421211242676
Drop_Mag_warp+Noise,Drop,Mag_warp+Noise,0.88360196352005,0.9169010519981384,0.9169647693634033,0.9169010519981384,0.883631706237793,0.88360196352005,0.9169435501098633,0.900306761264801,0.9335378408432007,0.9002302289009094,0.9052621126174927
Drop_scaling+flip,Drop,scaling+flip,0.9170071482658386,0.9003322124481201,0.9003831148147583,0.9170495271682739,0.9004085659980774,0.9169222712516785,0.9170495271682739,0.900306761264801,0.9170071482658386,0.9169859290122986,0.910345196723938
Time Warp_Noise,Time Warp,Noise,0.8838692903518677,0.8504601120948792,0.8505747318267822,0.8671774864196777,0.8674145936965942,0.9169647693634033,0.8838396668434143,0.8672453165054321,0.9004340171813965,0.9170283079147339,0.8805007934570312
Time Warp_Scaling,Time Warp,Scaling,0.8837803602218628,0.9335208535194397,0.8836614489555359,0.8672114610671997,0.9002047181129456,0.8671096563339233,0.9002557396888733,0.8670417070388794,0.883631706237793,0.9002047181129456,0.8886622190475464
Time Warp_Magnitude Warp,Time Warp,Magnitude Warp,0.883512556552887,0.9169435501098633,0.9667689204216003,0.9335378408432007,0.883631706237793,0.9335208535194397,0.9833844304084778,0.9501915574073792,0.9501915574073792,0.9169434905052185,0.9318626523017883
Time Warp_Random Sampling,Time Warp,Random Sampling,0.9002812504768372,0.8836614489555359,0.8670076727867126,0.9001791477203369,0.9168797731399536,0.9168372750282288,0.9003322124481201,0.9002812504768372,0.9002302289009094,0.9002557396888733,0.8985946774482727
Time Warp_Flip,Time Warp,Flip,0.9170495271682739,0.8504983186721802,0.9833844304084778,0.9667859077453613,0.933486819267273,0.933486819267273,0.8837506175041199,0.9169222712516785,0.8834826946258545,0.8670756816864014,0.9135923385620117
Time Warp_Drop,Time Warp,Drop,0.9004340171813965,0.933486819267273,0.9169010519981384,0.883631706237793,0.9003322124481201,0.9169222712516785,0.9336226582527161,0.9003831148147583,0.8672453165054321,0.9667773842811584,0.911973774433136
Time Warp_Time Warp,Time Warp,Time Warp,0.8836911916732788,0.9002812504768372,0.9169222712516785,0.9003831148147583,0.9335208535194397,0.8007662892341614,0.9168797731399536,0.9002557396888733,0.8671775460243225,0.9169435501098633,0.8936821818351746
Time Warp_Permutation,Time Warp,Permutation,0.8838693499565125,0.9003322124481201,0.9169222712516785,0.9003322124481201,0.8670417070388794,0.8505747318267822,0.8837209343910217,0.8671774864196777,0.883631706237793,0.9004085659980774,0.8854011297225952
Time Warp_Negation,Time Warp,Negation,0.88360196352005,0.883780300617218,0.8669736385345459,0.9335378408432007,0.950140655040741,0.9169010519981384,0.8667691349983215,0.9002302289009094,0.933469831943512,0.933469831943512,0.906887412071228
Time Warp_Channel_Shuffle,Time Warp,Channel_Shuffle,0.8670076727867126,0.9168585538864136,0.9335378408432007,0.9002557396888733,0.9002557396888733,0.8669396042823792,0.9167946577072144,0.8837506175041199,0.9169010519981384,0.8836911916732788,0.8985991477966309
Time Warp_Noise+Scaling,Time Warp,Noise+Scaling,0.9667519330978394,0.9335887432098389,0.9002812504768372,0.9667689204216003,0.9667603969573975,0.9169222712516785,0.9335887432098389,0.9501533508300781,0.9170071482658386,0.9335718154907227,0.9385395050048828
Time Warp_Mag_warp+Noise,Time Warp,Mag_warp+Noise,0.8669055700302124,0.8337170481681824,0.8176485300064087,0.8838100433349609,0.8837506175041199,0.9335378408432007,0.8837209343910217,0.8507652878761292,0.850307047367096,0.8339719176292419,0.8638134002685547
Time Warp_scaling+flip,Time Warp,scaling+flip,0.8837803602218628,0.8339719176292419,0.8506510257720947,0.8506128787994385,0.8506510257720947,0.8339294791221619,0.8672453165054321,0.8838396668434143,0.8504983186721802,0.8671435713768005,0.857232391834259
Permutation_Noise,Permutation,Noise,0.9003322124481201,0.8339718580245972,0.8505747318267822,0.8671774864196777,0.8669396042823792,0.9002812504768372,0.9002812504768372,0.9169222712516785,0.9168585538864136,0.9169222712516785,0.8870261907577515
Permutation_Scaling,Permutation,Scaling,0.8837209343910217,0.8836911916732788,0.8837803602218628,0.8504983186721802,0.8837209343910217,0.8837209343910217,0.8837803602218628,0.8338870406150818,0.8007153868675232,0.8172757625579834,0.8604791760444641
Permutation_Magnitude Warp,Permutation,Magnitude Warp,0.8172757625579834,0.9003322124481201,0.8836614489555359,0.9169647693634033,0.8838989734649658,0.950140655040741,0.9004085659980774,0.8838099837303162,0.8837209343910217,0.8672453165054321,0.8887459635734558
Permutation_Random Sampling,Permutation,Random Sampling,0.9335548281669617,0.9004594087600708,0.9335208535194397,0.8835721611976624,0.8838396668434143,0.8172757625579834,0.8171355724334717,0.8503836393356323,0.8340990543365479,0.8171823024749756,0.867102324962616
Permutation_Flip,Permutation,Flip,0.8506510257720947,0.8670417070388794,0.883631706237793,0.8503453731536865,0.8671096563339233,0.8670756816864014,0.8339719176292419,0.9168585538864136,0.8173224329948425,0.88360196352005,0.8637609481811523
Permutation_Drop,Permutation,Drop,0.9335378408432007,0.8839581608772278,0.8342682123184204,0.933639645576477,0.9003322124481201,0.9335548281669617,0.9336226582527161,0.950178861618042,0.9335548281669617,0.9335718154907227,0.9170219302177429
Permutation_Time Warp,Permutation,Time Warp,0.9003322124481201,0.9004085659980774,0.933469831943512,0.950178861618042,0.9168372750282288,0.9334697723388672,0.933486819267273,0.8837803602218628,0.9003322124481201,0.9004085659980774,0.9152704477310181
Permutation_Permutation,Permutation,Permutation,0.9004848003387451,0.9170071482658386,0.8836911916732788,0.9004340171813965,0.8507653474807739,0.9169435501098633,0.8176485300064087,0.9170283079147339,0.9003831148147583,0.8672453165054321,0.8871631622314453
Permutation_Negation,Permutation,Negation,0.9170283079147339,0.9169222712516785,0.950178861618042,0.8671435713768005,0.9335718154907227,0.9501661062240601,0.9002812504768372,0.9335208535194397,0.8669055700302124,0.8670076727867126,0.9102725982666016
Permutation_Channel_Shuffle,Permutation,Channel_Shuffle,0.8339719176292419,0.8671435713768005,0.8176020383834839,0.8838989734649658,0.8340142965316772,0.7680938243865967,0.7843286991119385,0.8670076727867126,0.7837768793106079,0.9003831148147583,0.8340221643447876
Permutation_Noise+Scaling,Permutation,Noise+Scaling,0.900306761264801,0.9168797731399536,0.883631706237793,0.9336057305335999,0.8835423588752747,0.8506128787994385,0.883631706237793,0.9002557396888733,0.9169222712516785,0.9002812504768372,0.8969670534133911
Permutation_Mag_warp+Noise,Permutation,Mag_warp+Noise,0.9169859290122986,0.8670756816864014,0.9003831148147583,0.9169435501098633,0.8837506175041199,0.8006644248962402,0.900306761264801,0.9169859290122986,0.9003576636314392,0.9336226582527161,0.8937075734138489
Permutation_scaling+flip,Permutation,scaling+flip,0.8176950812339783,0.8504983186721802,0.8504983186721802,0.9003322124481201,0.8339719176292419,0.8343526721000671,0.8507272005081177,0.8836911916732788,0.8836911916732788,0.900357723236084,0.8605815768241882
Negation_Noise,Negation,Noise,0.8668714761734009,0.950140655040741,0.850307047367096,0.8669736385345459,0.8670076727867126,0.8506128787994385,0.8669736385345459,0.8837506771087646,0.8668032884597778,0.8501152992248535,0.8719556927680969
Negation_Scaling,Negation,Scaling,0.883631706237793,0.9169222712516785,0.8172290325164795,0.850307047367096,0.8670417070388794,0.9169435501098633,0.9335887432098389,0.88360196352005,0.8169951438903809,0.8172757625579834,0.8703536987304688
Negation_Magnitude Warp,Negation,Magnitude Warp,0.8503453731536865,0.8672114610671997,0.8670416474342346,0.8836911916732788,0.8668032884597778,0.883631706237793,0.8837803602218628,0.900306761264801,0.8507272005081177,0.8670417070388794,0.872058093547821
Negation_Random Sampling,Negation,Random Sampling,0.900357723236084,0.8505365252494812,0.8836911916732788,0.950140655040741,0.8172757625579834,0.9335718154907227,0.8670417070388794,0.88360196352005,0.8838099837303162,0.9335718154907227,0.8903598785400391
Negation_Flip,Negation,Flip,0.9004085659980774,0.8838099837303162,0.950178861618042,0.8337595462799072,0.9169859290122986,0.8505747318267822,0.8505365252494812,0.9501661062240601,0.9334527850151062,0.8838396668434143,0.8953712582588196
Negation_Drop,Negation,Drop,0.9004594087600708,0.9169647693634033,0.8672792315483093,0.9169010519981384,0.9169647693634033,0.9335718154907227,0.8339294791221619,0.9004594087600708,0.8837506175041199,0.8176020383834839,0.8887883424758911
Negation_Time Warp,Negation,Time Warp,0.8508414030075073,0.9169859290122986,0.8669396042823792,0.8177415132522583,0.8835423588752747,0.8010203838348389,0.8340989947319031,0.8505747318267822,0.8339719176292419,0.8508414030075073,0.8506558537483215
Negation_Permutation,Negation,Permutation,0.9168585538864136,0.9170495271682739,0.950178861618042,0.8506128787994385,0.900306761264801,0.9169647097587585,0.9335378408432007,0.9170283079147339,0.9003576636314392,0.9005101919174194,0.9103404879570007
Negation_Negation,Negation,Negation,0.9170283079147339,0.9004594087600708,0.9501661062240601,0.9501915574073792,0.9169010519981384,0.9003322124481201,0.9004085659980774,0.950140655040741,0.9169859290122986,0.9169222712516785,0.921953558921814
Negation_Channel_Shuffle,Negation,Channel_Shuffle,0.8671436309814453,0.8173691034317017,0.8008171319961548,0.8341413736343384,0.8671436309814453,0.8838989734649658,0.8672453165054321,0.8671435713768005,0.8506510257720947,0.8506510257720947,0.850620448589325
